URL,Status,Response Code,Protocol,Method,Content-Type,Client Address,Client Port,Remote Address,Remote Port,Exception,Request Start Time,Request End Time,Response Start Time,Response End Time,Duration (ms),DNS Duration (ms),Connect Duration (ms),SSL Duration (ms),Request Duration (ms),Response Duration (ms),Latency (ms),Speed (KB/s),Request Speed (KB/s),Response Speed (KB/s),Request Handshake Size (bytes),Request Header Size (bytes),Request Body Size (bytes),Response Handshake Size (bytes),Response Header Size (bytes),Response Body Size (bytes),Request Compression,Response Compression
https://mobilecrashreporting.googleapis.com,EXCEPTION,200,https,CONNECT,,/192.168.0.214,43125,mobilecrashreporting.googleapis.com/172.217.17.47,443,com.xk72.proxy.ProxyException: Client SSL handshake failed: An unknown issue occurred processing the certificate (certificate_unknown),29 mei 2019 01:56:12,,,,,1,22,25,,,,,,,771,0,,390,0,,,
https://mobilecrashreporting.googleapis.com,EXCEPTION,200,https,CONNECT,,/192.168.0.214,43127,mobilecrashreporting.googleapis.com/172.217.17.47,443,com.xk72.proxy.ProxyException: Client SSL handshake failed: An unknown issue occurred processing the certificate (certificate_unknown),29 mei 2019 01:56:32,,,,,1,31,24,,,,,,,771,0,,390,0,,,
https://mobilecrashreporting.googleapis.com,EXCEPTION,200,https,CONNECT,,/192.168.0.214,43129,mobilecrashreporting.googleapis.com/172.217.17.47,443,com.xk72.proxy.ProxyException: Client SSL handshake failed: An unknown issue occurred processing the certificate (certificate_unknown),29 mei 2019 01:56:55,,,,,1,27,33,,,,,,,771,0,,390,0,,,
https://mobilecrashreporting.googleapis.com,EXCEPTION,200,https,CONNECT,,/192.168.0.214,43131,mobilecrashreporting.googleapis.com/172.217.17.47,443,com.xk72.proxy.ProxyException: Client SSL handshake failed: An unknown issue occurred processing the certificate (certificate_unknown),29 mei 2019 01:57:25,,,,,1,31,29,,,,,,,771,0,,390,0,,,
https://mobilecrashreporting.googleapis.com,EXCEPTION,200,https,CONNECT,,/192.168.0.214,43133,mobilecrashreporting.googleapis.com/172.217.17.47,443,com.xk72.proxy.ProxyException: Client SSL handshake failed: An unknown issue occurred processing the certificate (certificate_unknown),29 mei 2019 01:58:06,,,,,1,26,24,,,,,,,771,0,,390,0,,,
https://mobilecrashreporting.googleapis.com,EXCEPTION,200,https,CONNECT,,/192.168.0.214,43135,mobilecrashreporting.googleapis.com/172.217.17.47,443,com.xk72.proxy.ProxyException: Client SSL handshake failed: An unknown issue occurred processing the certificate (certificate_unknown),29 mei 2019 01:59:11,,,,,1,21,23,,,,,,,771,0,,390,0,,,
http://connectivitycheck.gstatic.com/generate_204,COMPLETE,204,http,GET,,/192.168.0.214,43137,connectivitycheck.gstatic.com/172.217.19.195,80,,29 mei 2019 01:59:46,29 mei 2019 01:59:46,29 mei 2019 01:59:46,29 mei 2019 01:59:46,77,28,30,,0,0,19,3.9814453,0.0,0.0,,232,,,82,,,
https://www.google.com,EXCEPTION,200,https,CONNECT,,/192.168.0.214,43138,www.google.com/172.217.168.196,443,com.xk72.proxy.ProxyException: Client SSL handshake failed: An unknown issue occurred processing the certificate (certificate_unknown),29 mei 2019 01:59:46,,,,,25,22,23,,,,,,,708,0,,390,0,,,
http://www.google.com/gen_204,COMPLETE,204,http,GET,text/html; charset=UTF-8,/192.168.0.214,43141,www.google.com/172.217.168.196,80,,29 mei 2019 01:59:46,29 mei 2019 01:59:46,29 mei 2019 01:59:46,29 mei 2019 01:59:46,57,1,23,,0,0,33,16.018555,0.0,0.0,,212,,,723,,,
https://mobilecrashreporting.googleapis.com,EXCEPTION,200,https,CONNECT,,/192.168.0.214,43143,mobilecrashreporting.googleapis.com/172.217.17.47,443,com.xk72.proxy.ProxyException: Client SSL handshake failed: An unknown issue occurred processing the certificate (certificate_unknown),29 mei 2019 02:01:05,,,,,2,29,21,,,,,,,771,0,,390,0,,,
